text,label
Cheers young lady RT @shik702 @BmoreHumble foreverrrr younnnnng *grabs flask and chugs*,not depression
i don t like it when i hmmm feel devastated then i try to be driven towards things that are potentially more devastating just so i can forget about that thing that has devastated me first,depression
i told you i never wanted you to rot in hell and most of the time i wished i was just less stupid and clumsy so that you will never ever feel unhappy,depression
@patrickkimmis @White1979 Remember Dad running a rotary hoe over corn after a freeze to knock the dead leaves off after they turn brown,not depression
"Playing a show in Lutsen, MN at 9:00 PM today at Papa Charlies http://artistdata.com/a/2oy4",not depression
@_icantmiss Boys still got birds in the cage? Lol,not depression
RT @daqraca: How can anyone hate Charlie Sheen http://t.co/AF4T3MtmxU,not depression
im clearly influenced by the dash happiness of emily dickinson for example and i use dashes instead of colons or semi colons to enhance the feelings of rushed enjambment in the sonnet,not depression
i end up feeling exhausted for all the rest of the day,depression
Free bird.,not depression
@joshbuddy blue cheese crackers intrigues and repulses me at the same time.,not depression
Highhhhh watching dawn of planet of the apes #StonerNation #LifeComplete,not depression
i feel very contented whenever i think of this because the thought of having good school mates seniors and batchmates makes me feel somewhat rather comforted,not depression
just found out @IUBloomington has an #Australian president! #hoosiers are my team #hoosierstate #indiana #iu #iubb #big10 20-2 tonight!,not depression
i went to an lds step meeting and was so overwhelmed by evil feelings and just broke down and said so at the meeting and expressed how low i felt and how ready i was for these feelings to leave my body,depression
i needed but i m feeling greedy,not depression
@SusanneWhite they're so goooood. I just want like a savoury salty cheesy cracker,not depression
Foto: imapython: bieg: albino sea turtle i think u mean soul of the ocean http://t.co/vYmiTsNCEn,not depression
i do feel amused by all the different debates going on but on the other hand i felt that theres something missing,not depression
i am feeling super fly,not depression
i feel as if my husband s life is valued and the duty of care towards him is taken seriously,not depression
RT @chughes717: @TyZebruh trash cans are always demanding new music from the gawd Tyga,not depression
"RT @marksidaway: Last time #xfactor auditions came to Dublin, I auditioned @MaryByrneMusic and @NiallOfficial. And a man in a blue monkey s&#8230;",not depression
i was trying to determine why i feel so reluctant to actually post what ive written when i finally realized its because i cannot pass something off as a cute idea i had or as a response to something someone could be experiencing,not depression
i think she will have the luxury of looking back at her fashion moments and feel proud,not depression
i have reason to wonder to be confused to feel angered to say youre selfish to say youre cold,not depression
im gonna list my favorite work out stuff because once i say stuff on my blog i feel shitty backing out on it,depression
im puzzled because i have been feeling him wiggle very low in my pelvis and feeling bumps and thumps at the very top of my stomach like the very top,depression
i feel so fucking stupid for doing so,depression
i have a feeling that it is in canada where she ll find her prince charming,not depression
i would feel myself being a little bit repressed in my creativity and ideas would not come to me as easily,depression
@pauIjac because their parental unit is trash.,not depression
i feel really dirty now but it felt really nice,depression
i can tell you that i feel oddly vulnerable and disjointed and like i just dont want to come out and play a lot of the time,not depression
i feel bitchy today its as if today i realized that i couldnt count on any of my friends anymore,not depression
i feel disgusted c kj rel bookmark class permalink nov middot,not depression
i often used the word poggy when we were growing up together when we were feeling particularly ugly or generally not very good those days when all you want to do is stay in bed and hide from the outside world,depression
&#8220;@anallanusa32: 83 you're really cool you're good at basketball. And your a zebra &#127936;&#128060;&#8221; is this @WillBall4Life?,not depression
Watched some crows eat a sandwich,not depression
i feel so blessed and beyond thankful for the opportunity to paint for my readers its been the best,not depression
i am going to be a little selective about who i let read just for privacys sake but if you can relate to me why you want to read and if i feel your motivations are safe and okay then i will send you an invite,not depression
i am feeling highly frustrated because i had worked a long day and just wanted to get home and take a shower and eat my snacks and listen to some music,not depression
